Name,Isin,YahooTicker,Market,Net_Income_2021,FCF_2021,Op_Margin_2021,ROE_2021,Debt_Equity_2021,PER_2021,ROIC_2021,Net_Margin_2021,EPS_2021,Perf_2021,Price_per_share_2021,Net_Income_2022,FCF_2022,Op_Margin_2022,ROE_2022,Debt_Equity_2022,PER_2022,ROIC_2022,Net_Margin_2022,EPS_2022,Perf_2022,Price_per_share_2022,Net_Income_2023,FCF_2023,Op_Margin_2023,ROE_2023,Debt_Equity_2023,PER_2023,ROIC_2023,Net_Margin_2023,EPS_2023,Perf_2023,Price_per_share_2023,Net_Income_2024,FCF_2024,Op_Margin_2024,ROE_2024,Debt_Equity_2024,PER_2024,ROIC_2024,Net_Margin_2024,EPS_2024,Perf_2024,Price_per_share_2024,Price_per_share_2025
ADOMOS,FR001400UT31,ALADO.PA,Euronext Growth Paris,-2098000.0,-666000.0,-0.31,-0.13,0.29,-27141.47,-0.07033758148,-0.338059942,-446.85836,-0.7715817694,4252500.0,-3269000.0,-3015000.0,-0.56,-0.2,0.22,-1.64,-0.1572816496,-0.5780725022,-817250.0,-0.9666666667,187500.0,-6207000.0,-2133000.0,-3.38,-0.67,0.7,-4298.39,-0.2925518422,-3.465661642,-9.438755,-0.9990714286,179.75,-17836000.0,-1157000.0,-133.16,2.26,-0.89,-0.23,14.76495017,-134.1052632,-85.954141,-0.99375,1.0,0.00075
UCB,BE0003739530,UCB.BR,Euronext Brussels,1058000000.0,1060000000.0,0.23,0.13,0.25,15.61,0.1055292265,0.1831400381,5.45,0.1787021206,94.62025,418000000.0,748000000.0,0.13,0.05,0.32,37.83,0.04045637385,0.07576581475,2.14,-0.2488949458,70.65424999999999,343000000.0,445000000.0,0.12,0.04,0.34,43.88,0.03839014512,0.06530845392,1.76,0.07578720209,74.87625,1065000000.0,920000000.0,0.14,0.11,0.3,25.05,0.09421759605,0.1731144343,5.48,1.454059298,184.54275,241.125
GROUPE CRIT,FR0000036675,CEN.PA,Euronext Paris,44066000.0,116848000.0,0.04,0.07,0.2,14.06,0.06329977727,0.02168021947,3.97,0.0327129521,52.47924999999999,67934000.0,121029000.0,0.04,0.09,0.19,8.63,0.09266200387,0.0290749008,6.12,0.004311239087,52.468,72815000.0,94175000.0,0.04,0.1,0.19,9.62,0.09886759933,0.02871145256,6.556179,0.3369005514,66.82775000000001,73011000.0,95642000.0,0.03,0.1,0.31,9.06,0.08921505825,0.0233708865,6.9,-0.2133244241,56.32975,59.099999999999994
VOPAK,NL0009432491,VPK.AS,Euronext Amsterdam,214200000.0,163500000.0,0.25,0.07,0.94,18.51,0.05996898571,0.174444173,1.7,-0.2656247517,25.84975,-168400000.0,439100000.0,0.25,-0.06,1.03,-16.65,0.01170405853,-0.123189466,-1.34,-0.06490473502,24.567,455700000.0,452200000.0,0.3,0.14,0.77,8.0,0.1189661567,0.3196548822,3.62,0.10207176,28.24325,375700000.0,573400000.0,0.3,0.12,0.89,11.66,0.09924339248,0.2855731225,3.11,0.4430433446,41.18375,38.03
EXMAR,BE0003808251,EXM.BR,Euronext Brussels,11600000.0,-23710000.0,0.14,0.02,0.79,4.65,0.02612019147,0.07825729108,0.2,0.6829710435,1.06325,320317000.0,5513000.0,-0.07,0.4,0.27,0.31,0.3399865676,2.058526397,5.6,1.038460516,2.305,71972000.0,45376000.0,0.09,0.15,0.55,2.68,0.1110294978,0.1476900094,1.25,0.974856948,4.6395,180989000.0,40826000.0,0.2,0.3,0.52,1.65,0.213927287,0.5187254056,3.14,0.6627900272,7.557250000000001,10.1125
COFIDUR,FR0013257409,ALCOF.PA,Euronext Growth Paris,1254000.0,-2926000.0,0.01,0.05,0.15,8.54,0.04174362495,0.0239834755,32.43,0.1904762243,278.39175,720000.0,-2292000.0,0.01,0.03,0.15,15.59,0.02494686596,0.01289883373,18.62,-0.006218594925,277.268,2199000.0,-5018000.0,0.03,0.08,0.11,5.05,0.07229487678,0.02975360927,56.86,0.05360696984,291.66200000000003,1597000.0,3903000.0,0.02,0.06,0.43,7.9,0.04395529963,0.02008779764,41.28,0.09239418304,318.04475,275.0
AHOLD DEL,NL0011794037,AD.AS,EuroTLX,2246000000.0,3097000000.0,0.04,0.16,1.25,10.23,0.1347691418,0.02970899471,2.17,0.3091359674,26.066000000000003,2546000000.0,3620000000.0,0.04,0.17,1.15,9.57,0.141602805,0.02926975076,2.54,-0.08947222843,24.737500000000004,1874000000.0,6466000000.0,0.03,0.13,1.2,13.8,0.1175780749,0.02111930038,1.94,-0.00381553855,24.521749999999997,1764000000.0,6224000000.0,0.03,0.11,1.31,14.7,0.1000901162,0.01974103875,1.89,0.2304164898,30.78625,35.01
Nestle,CH0038863350,NESN.SW,Euronext Global Equity Market,16905000000.0,8523000000.0,0.17,0.32,0.88,16.33,0.1749532731,0.1932662627,6.06,0.2516542051,112.845,9270000000.0,6546000000.0,0.17,0.22,1.29,30.38,0.2263559652,0.09780544419,3.42,-0.1517953032,98.265,11209000000.0,9738000000.0,0.17,0.31,1.55,23.35,0.3282611028,0.1200737003,4.23,-0.08145647215,91.66975,10884000000.0,10712000000.0,0.17,0.3,1.77,20.49,0.3147578862,0.1186655037,4.19,-0.2213959708,72.24074999999999,78.8475
WERELDHAVE BELGIUM,BE0003724383,WEHB.BR,Euronext Brussels,38191000.0,47448000.0,0.64,0.06,0.26,9.61,0.05054836836,0.5658680417,3.656473,0.3388969726,37.1305,55230000.0,48896000.0,0.66,0.08,0.37,8.1,0.06383669022,0.7648736982,5.120698,0.01629679746,40.240750000000006,29221000.0,64249000.0,0.63,0.04,0.4,15.5,0.04379535436,0.3680365757,2.691229,0.04338603285,41.3925,71887000.0,56865000.0,0.64,0.1,0.38,6.47,0.08790655517,0.8875814895,6.617643,0.02620894484,42.27075,50.825
FIERA MILANO,IT0003365613,FM.MI,Euronext Milan,44359000.0,107226000.0,0.2,0.41,4.72,5.07,0.1032745167,0.3627005282,0.6192,0.2202165834,3.1545,-5599000.0,28978000.0,0.05,-0.05,4.59,-37.04,0.0362882015,-0.02541707334,-0.0782,-0.1830985273,2.7265,45468000.0,89417000.0,0.14,0.31,3.07,3.65,0.196652686,0.160195047,0.639118,-0.06271183637,2.42825,19273000.0,52776000.0,0.1,0.12,2.19,12.78,0.1706880306,0.07055778468,0.271942,0.6362184311,4.186,7.875
HIPAY GROUP,FR0012821916,ALHYP.PA,Euronext Growth Paris,-4348000.0,1927000.0,-0.01,-0.15,0.48,-17.61,-0.06018641988,-0.08060210589,-0.874153,0.390188685,18.52,-7781000.0,-2865000.0,-0.1,-0.35,1.13,-6.9,-0.1100869876,-0.1320380112,-1.559568,-0.8099128598,3.96125,2166000.0,2774000.0,0.07,0.09,0.98,13.37,0.09387163646,0.03307728723,0.437076,1.043290072,7.52,5835000.0,4614000.0,0.1,0.19,1.04,5.81,0.1305076982,0.07853825964,1.172159,-0.3041055089,5.285,8.325000000000001
Wienerberger AG,AT0000831706,WIE.VI,Euronext Global Equity Market,311886000.0,230807000.0,0.11,0.15,0.72,10.18,0.1004382105,0.07853485011,2.75,0.2585800706,28.66625,567911000.0,371231000.0,0.14,0.23,0.59,4.39,0.1665845729,0.1141132374,5.17,-0.2747693105,21.09625,334360000.0,138363000.0,0.11,0.13,0.64,7.86,0.09664075667,0.07915082593,3.17,0.3847662098,27.90725,79756000.0,277170000.0,0.07,0.03,0.74,41.09,0.0321374751,0.01767381359,0.72,-0.07994026365,25.79,29.715
STEICO,DE000A0LR936,ST5.DE,Trading After Hours,48162359.89,10574934.4,0.18,0.21,0.52,27.4,0.1383482887,0.1212330381,3.419781,0.8121357517,104.827,47860160.27,-26246267.22,0.15,0.18,0.52,21.09,0.1190770153,0.1075134822,3.398323,-0.5895696541,41.40475000000001,16880239.41,-33709010.14,0.09,0.05,0.61,31.74,0.04258536887,0.04342332059,1.198586,-0.2338704063,32.40325,19321211.34,29431986.35,0.1,0.06,0.5,19.88,0.05134019585,0.04951432909,1.371908,-0.4621502377,18.315,21.5375
PIAGGIO,IT0003073266,PIA.MI,Euronext Milan,60054000.0,72354000.0,0.07,0.15,1.59,14.26,0.07287515803,0.03598873127,0.168,0.09966899232,2.2025,84889000.0,87820000.0,0.08,0.2,1.46,8.55,0.101687306,0.04066649964,0.239,0.03782082771,2.37575,91052000.0,22349000.0,0.09,0.22,1.49,11.4,0.1189276075,0.04586863873,0.257,0.1147629553,2.6065,67225000.0,-38644000.0,0.08,0.16,1.63,12.9,0.09386584019,0.03951339018,0.19,-0.2061557191,2.04475,1.8635
PRYSMIAN,IT0004176001,PRY.MI,Trading After Hours,308000000.0,494000000.0,0.03,0.11,1.28,23.75,0.05395955988,0.02418341709,1.17,0.1533121207,30.5565,504000000.0,584000000.0,0.05,0.14,0.86,15.32,0.08398312456,0.0313686438,1.9,0.05516343179,33.447,529000000.0,792000000.0,0.07,0.14,0.81,19.22,0.09746743902,0.03445356259,1.84,0.1823200227,38.7635,729000000.0,1140000000.0,0.07,0.14,1.06,21.72,0.08969113822,0.04281686832,2.52,0.5009231,61.23425,84.785
CAMPINE,BE0003825420,CAMB.BR,Euronext Brussels,13511000.0,-1743000.0,0.08,0.28,0.26,3.09,0.2298228905,0.05969944812,9.01,0.6250943663,32.73625,15805000.0,-5517000.0,0.04,0.27,0.46,3.65,0.1893867605,0.04979050499,10.54,0.2665929228,40.2725,13651000.0,13191000.0,0.06,0.2,0.27,6.25,0.167241595,0.04239822841,9.1,0.5844608632,65.226,22264000.0,17071000.0,0.09,0.26,0.22,5.2,0.2252044789,0.06096402235,14.84,0.759109289,110.26775,196.875
STRAUMANN,CH1175448666,STMN.SW,Euronext Global Equity Market,396079000.0,439333000.0,0.27,0.26,0.47,59.42,0.2093596625,0.1958941651,2.48,0.8802698069,188.60775,434789000.0,219721000.0,0.23,0.23,0.38,43.34,0.1929111105,0.1873456611,2.72,-0.4606001583,103.44375,246072000.0,316610000.0,0.26,0.13,0.22,82.25,0.2265120203,0.1080832261,1.54,0.2601288918,130.285,388316000.0,315619000.0,0.24,0.19,0.2,50.97,0.2130559353,0.1550844682,2.43,-0.120866998,114.694,93.215
Swisscom,CH0008742519,SCMN.SW,Euronext Global Equity Market,1832000000.0,1774000000.0,0.18,0.17,0.19,12.18,0.180579707,0.1638200841,35.37,0.1170777431,438.40675,1602000000.0,1587000000.0,0.18,0.14,0.17,14.84,0.1526020144,0.1449642566,30.93,0.01914674038,449.41025,1711000000.0,1757000000.0,0.2,0.15,0.16,15.24,0.1565556209,0.1545339595,33.03,0.01907361478,467.13175,1542000000.0,1689000000.0,0.18,0.13,0.3,16.59,0.1402676913,0.1397245379,29.77,0.01873841856,483.5715,565.125
IMPLANET,FR0013470168,ALIMP.PA,Euronext Growth Paris,-3088000.0,-3841000.0,-0.78,-1.1,3.43,-2.2,-0.34,-0.5029315961,-0.36,-0.7254464255,0.3315,-3540000.0,-2972000.0,-0.52,-1.0,1.92,-1.3,-0.322980063,-0.4409566517,-0.17,-0.508235302,0.1675,-6676000.0,-2165000.0,-0.59,38.37,-35.36,-0.83,-1.197533171,-0.8964683765,-0.17,-0.6330275092,0.06725,-4366000.0,-3035000.0,-0.51,-6.01,8.49,-2.42,-0.6284260972,-0.4641718052,-0.04,0.8009479069,0.11275,0.1905
WILH. WILHELMSEN A,NO0010571698,WWI.OL,Oslo Børs,72000000.0,77000000.0,0.08,0.04,0.32,97.68,0.02911874588,0.08256880734,1.63,0.2616161569,179.222,400000000.0,15000000.0,0.09,0.18,0.29,23.73,0.1612829287,0.4241781548,8.98,0.3606679242,240.40075,466000000.0,151000000.0,0.09,0.2,0.26,25.44,0.1861484075,0.452866861,10.52,0.3597448845,325.66425,498000000.0,56000000.0,0.07,0.19,0.17,32.52,0.1918964271,0.437994723,11.47,0.1993671808,390.77825,568.25
SOGECLAIR,FR0000065864,ALSOG.PA,Euronext Growth Paris,2646000.0,-2401000.0,0.03,0.05,0.62,20.37,0.07795714949,0.02186054197,0.86,0.2196600713,20.38,1977000.0,-2137000.0,0.03,0.04,0.55,27.71,0.06462712847,0.01465215039,0.65,-0.1382459951,16.19425,3100000.0,3927000.0,0.05,0.06,0.79,16.85,0.07853863594,0.02094014496,1.017214,-0.03810477022,17.0815,4425000.0,15295000.0,0.05,0.09,0.63,13.24,0.1015287866,0.02818094395,1.450317,-0.02439666106,17.115,25.15
LANXESS,DE0005470405,LXS.DE,Euronext Global Equity Market,267000000.0,-17000000.0,0.06,0.07,0.93,18.11,0.02442502608,0.04376331749,3.09,-0.1182970495,49.8425,250000000.0,-248000000.0,0.05,0.06,0.96,12.88,0.02952902142,0.03090999011,2.9,-0.3004350702,35.450500000000005,443000000.0,512000000.0,-0.01,0.1,0.67,6.14,-0.1036214927,0.06598153113,5.13,-0.2601944545,27.55775,-177000000.0,188000000.0,0.01,-0.04,0.65,-12.25,-0.01461819105,-0.02780395853,-2.05,-0.1620092722,24.47675,17.41
Wihlborgs Fast,SE0018012635,WIHL.ST,Euronext Global Equity Market,3348000000.0,1684000000.0,0.69,0.15,1.07,7.54,0.07963802575,1.093760209,10.89,0.1413660863,86.647,2288000000.0,1936000000.0,0.67,0.1,1.15,9.91,0.05191761878,0.6860569715,7.44,-0.2070368392,72.13125,-27000000.0,1925000000.0,0.69,0.0,1.25,-838.06,0.01427294398,-0.006956969853,-0.09,0.2251286099,86.29375,1706000000.0,1614000000.0,0.7,0.07,1.31,17.54,0.04873431468,0.4087206517,5.55,0.1583856941,102.40425,89.875
Nibe Industrier,SE0015988019,NIBE-B.ST,Euronext Global Equity Market,3320000000.0,1938000000.0,0.14,0.15,0.46,57.1,0.1172693554,0.1076803321,1.65,0.9961314411,126.346,4351000000.0,373000000.0,0.13,0.16,0.4,42.7,0.1225368389,0.1085822665,2.16,-0.257471792,97.5575,4785000000.0,-1140000000.0,0.14,0.16,0.69,38.59,0.1112001357,0.1025745461,2.37,-0.2640193825,70.62325,1173000000.0,1359000000.0,0.04,0.04,0.76,88.42,0.04138337032,0.02894795291,0.58,-0.3745933098,43.79925,35.3225
BMW PREF,DE0005190037,BMW3.DE,Euronext Global Equity Market,12382000000.0,9295000000.0,0.12,0.17,1.13,2.72,0.08123216661,0.1113098823,18.77,0.3835778165,54.83275,17941000000.0,14473000000.0,0.1,0.21,0.82,2.12,0.1203409189,0.125804642,27.31,0.1614488933,64.99000000000001,11290000000.0,6661000000.0,0.12,0.13,0.8,4.5,0.07964307489,0.07260543544,17.67,0.2018826348,80.61775,7290000000.0,-4639000000.0,0.08,0.08,0.93,6.61,0.04609571287,0.05120101138,11.62,-0.1526615949,68.35475,87.075
PHILIPS,NL0000009538,PHIA.AS,Euronext Global Equity Market,3319000000.0,866000000.0,0.04,0.23,0.42,10.56,0.02619900343,0.193460014,3.378522,-0.269576352,27.06875,-1608000000.0,-979000000.0,-0.01,-0.12,0.55,-11.15,-0.07124549516,-0.09020025804,-1.684633,-0.5617208116,12.114,-466000000.0,1492000000.0,-0.01,-0.04,0.61,-33.74,-0.01038406668,-0.0256480819,-0.493151,0.5203402662,18.84,-702000000.0,893000000.0,0.03,-0.06,0.62,-30.23,0.01872557534,-0.03895455302,-0.75,0.1866289229,23.55925,23.2775
BIESSE,IT0003097257,BSS.MI,Euronext Milan,34018000.0,89725000.0,0.04,0.14,0.11,19.26,0.1411755324,0.04583413052,1.24,0.2785339811,21.6765,30248000.0,20093000.0,0.06,0.12,0.1,12.99,0.1175168639,0.0367790376,1.1,-0.4738730381,12.17625,12483000.0,-4857000.0,0.02,0.05,0.1,26.97,0.05005990996,0.01590187031,0.46,0.0009637491747,11.9205,3750000.0,-5207000.0,0.01,0.01,0.79,72.34,0.02345643295,0.004968868383,0.14,-0.4030564484,7.563,6.845000000000001
OPMOBILITY,FR0000124570,OPM.PA,Euronext Paris,126372000.0,237302000.0,0.03,0.06,0.93,26.93,0.03930230026,0.01747083735,0.87,-0.1640899653,20.063,167607000.0,66161000.0,0.04,0.09,1.24,12.85,0.04679734782,0.01963045686,1.16,-0.4026402161,11.906000000000002,163000000.0,143000000.0,0.03,0.08,1.18,12.21,0.04412371785,0.01580376188,1.13,-0.1258539901,11.04525,170000000.0,195000000.0,0.04,0.08,1.15,7.96,0.04461670973,0.01621518504,1.18,-0.12917929,9.40225,15.215000000000002
PHARMANUTRA,IT0005274094,PHN.MI,Euronext Milan,13771000.0,15426000.0,0.28,0.31,0.14,34.23,0.2722085038,0.2000552037,1.42,0.9999539512,68.982,15048000.0,-8691000.0,0.28,0.3,0.35,39.34,0.2221060723,0.1804446363,1.56,-0.1601454413,59.4995,12832000.0,-1158000.0,0.23,0.24,0.51,40.45,0.164267352,0.1265133888,1.33,-0.08785067757,54.51575,16609000.0,16250000.0,0.24,0.27,0.39,30.53,0.2029208141,0.1422149536,1.73,-0.02636885816,53.57900000000001,54.8
SOFTLAB,IT0001469953,SFT.MI,Euronext Milan,3066000.0,4085000.0,0.2,0.51,0.53,13.06,0.353251708,0.1626180121,0.22788,-0.184750762,2.82,3168000.0,482000.0,0.16,0.34,0.36,10.51,0.2703063773,0.1340328313,0.235461,-0.1906474737,2.26,-372000.0,1865000.0,0.18,-0.04,0.2,-63.99,0.05378512543,-0.0154974171,-0.027649,-0.3325892864,1.50125,-19000.0,778000.0,0.01,0.0,0.22,-844.67,0.01589291021,-0.0007039905147,-0.001412,-0.4867549794,0.79375,1.3249999999999995
ATON GREEN STORAGE,IT0005449464,ATON.MI,Euronext Growth Milan,2477506.0,-6628106.0,0.15,0.17,0.29,20.08,0.1424736239,0.1087402359,0.330334,0.2266666889,7.515,7163111.0,-9051553.0,0.2,0.33,0.89,6.84,0.1834687032,0.1413454401,0.955081,-0.1929347895,5.960000000000001,3743570.0,-3888912.0,0.16,0.15,1.25,12.18,0.08772425271,0.0894411997,0.499143,0.04040400148,6.02,-5970462.0,-4377070.0,-0.29,-0.31,1.92,-6.2,-0.07140621399,-0.4378121966,-0.796062,-0.6466666857,2.1275,1.5975
CMB.TECH,BE0003816338,CMBT.BR,Oslo Børs,-338777000.0,-438624000.0,-0.71,-0.17,0.87,-2.55,-0.07664725029,-0.8070538628,-1.68,0.1494264411,4.397499999999999,203251000.0,-284687000.0,0.23,0.09,0.78,7.39,0.07516838349,0.2378125333,1.01,0.9565976837,9.34575,858027000.0,498718000.0,0.48,0.36,0.39,2.26,0.3045006796,0.694687267,4.27,0.2009911376,11.2595,870829000.0,-662406000.0,0.39,0.73,2.2,2.85,0.2666999932,0.9261714487,4.44,-0.1331712327,9.32425,8.8
"SONAECOM,SGPS",PTSNC0AM0006,SNC.LS,Euronext Lisbon,120725659.0,-8295972.0,-0.4,0.1,0.01,3.5,0.09981074457,7.067239477,0.39,0.2662383803,1.4465,143082957.0,-19735009.0,-0.58,0.11,0.01,3.61,0.06273380398,8.010109335,0.47,0.6404416015,2.1255,43785889.0,-12354130.0,-0.65,0.03,0.0,17.43,0.02283479581,2.40038503,0.143245,0.1336032336,2.6675,17340777.0,-20609042.0,-0.91,0.01,0.0,43.92,-0.009599310907,0.9513025156,0.056579,-0.1445767715,2.21975,2.9349999999999996
Assa Abloy,SE0007100581,ASSA-B.ST,Euronext Global Equity Market,10900000000.0,10744000000.0,0.15,0.16,0.41,23.81,0.1204412738,0.1147283884,9.81,0.3807403518,252.81475,13291000000.0,12363000000.0,0.16,0.15,0.39,18.52,0.1207982758,0.1100312104,11.97,-0.1869442705,216.259,13633000000.0,18655000000.0,0.15,0.15,0.71,19.41,0.1019093246,0.09688308366,12.27,0.3095651647,274.93975,15639000000.0,18829000000.0,0.16,0.15,0.69,21.59,0.1046625084,0.1041475207,14.08,0.152623857,329.17575,358.22499999999997
Getinge AB,SE0000202624,GETI-B.ST,Euronext Global Equity Market,2970000000.0,5630000000.0,0.16,0.12,0.17,26.7,0.1109932123,0.109800732,10.9,1.048885722,357.8555,2491000000.0,2231000000.0,0.14,0.08,0.19,27.66,0.07712614761,0.08804920293,9.15,-0.4405399052,208.435,2412000000.0,1604000000.0,0.12,0.08,0.27,23.52,0.07531027848,0.07578471109,8.86,0.04618639089,218.00975,1638000000.0,3268000000.0,0.11,0.05,0.33,32.55,0.0499196437,0.04712448574,6.01,-0.2050299586,170.33275,212.425
GEOX,IT0003697080,GEO.MI,Euronext Milan,-62147000.0,60814000.0,-0.09,-0.5,2.72,-4.49,-0.136238916,-0.1020618641,-0.223771,0.3308458032,1.058,-13021000.0,64829000.0,-0.01,-0.12,2.95,-17.87,0.01091583244,-0.01770319381,-0.046619,-0.249532772,0.801,-6451000.0,45464000.0,0.01,-0.07,4.3,-36.84,0.03237820099,-0.008965063906,-0.023568,-0.1000000368,0.72175,-30343000.0,39989000.0,-0.01,-0.45,4.9,-5.64,-0.04582352439,-0.04571374335,-0.109455,-0.2601625721,0.54775,0.3105
REPSOL,ES0173516115,REP.MC,Trading After Hours,2499000000.0,2775000000.0,0.1,0.11,0.65,4.81,0.08142679914,0.05023620464,1.64,0.3248378253,7.9965,4251000000.0,4297000000.0,0.13,0.17,0.53,3.57,0.1286352807,0.0565646082,2.96,0.4682444789,11.912250000000002,3168000000.0,2222000000.0,0.07,0.12,0.4,4.89,0.107214298,0.05374228133,2.46,-0.06976620013,11.77025,1756000000.0,240000000.0,0.05,0.07,0.46,8.45,0.05649911327,0.03074122055,1.43,-0.08056227834,10.362749999999998,15.925
LEONE FILM GROUP,IT0004973696,LFG.MI,Euronext Growth Milan,5868000.0,4720000.0,0.11,0.12,0.58,6.37,0.09566772418,0.07418457649,0.42,0.139344154,2.53575,2471000.0,-21257000.0,0.13,0.05,0.64,12.2,0.04859690317,0.05123260973,0.18,-0.2457757093,1.85175,-776000.0,-1847000.0,0.07,-0.02,0.78,-31.03,0.04262883385,-0.009465492425,-0.056775,-0.02226652429,1.6574999999999998,-6649000.0,15144000.0,-0.01,-0.17,0.72,-3.55,-0.01302068098,-0.1660796803,-0.47,-0.1297297332,1.6225,1.37
SALV FERRAGAMO,IT0004712375,SFER.MI,Trading After Hours,78647000.0,331642000.0,0.1,0.1,0.96,36.5,0.1075282735,0.0692607792,0.467,0.4313850639,20.9945,69609000.0,211209000.0,0.09,0.09,0.8,38.03,0.09698875982,0.05560677037,0.419,-0.2619245973,16.296999999999997,26060000.0,45762000.0,0.05,0.04,1.1,93.23,0.04951406514,0.02253796904,0.157,-0.2586371752,12.17275,-68087000.0,99886000.0,-0.07,-0.11,1.28,-21.2,-0.05954644163,-0.0657778044,-0.411,-0.4379073253,6.66375,8.035
NETWEEK,IT0005545675,NTW.MI,Euronext Milan,-1604000.0,746000.0,-0.04,0.33,-0.73,-5.94,0.3544520548,-0.0687114462,-0.11,-0.2929292861,0.559,-1776000.0,296000.0,-0.05,0.3,-0.53,-31.24,0.3889854332,-0.07331874665,-0.01309,-0.3093525049,0.386,-13390000.0,-51000.0,-0.44,-0.96,0.22,-1.21,-0.8404647037,-0.4654962628,-0.27371,-0.670572931,0.12425,-29276000.0,2164000.0,-0.82,2.1,-0.54,-0.08,2.889868745,-1.011750069,-0.55324,-0.9449999991,0.0087499999999999,0.0385
AVANTIUM,NL0015002IE0,AVTX.AS,"Euronext Amsterdam, Brussels",-24416000.0,-16542000.0,-2.19,-0.49,0.21,-8.99,-0.4810698437,-2.236511862,-4.535169,-0.1867469838,43.938,-28127000.0,-45118000.0,-1.4,-0.34,0.3,-8.04,-0.3095460607,-1.577863794,-3.926793,-0.3139097608,31.048,-31402000.0,-106721000.0,-1.77,-0.68,2.36,-7.68,-0.2339418619,-1.594010152,-4.037406,-0.08914729184,32.032000000000004,-26868000.0,-94636000.0,-1.83,-0.28,1.48,-9.92,-0.131653499,-1.277239019,-2.37677,-0.4037923998,18.06,6.81225
ALA,IT0005446700,ALA.MI,Euronext Growth Milan,6048802.0,6068201.0,0.09,0.11,0.6,13.77,0.08512436153,0.04659290963,0.669856,0.1224490339,9.74975,7692270.0,14973015.0,0.1,0.13,0.96,12.88,0.08408262471,0.04912875648,0.851857,0.1545232901,10.80925,9830245.0,3417747.0,0.1,0.15,0.97,11.43,0.1083816555,0.04278690668,1.085271,0.3743123921,14.073,16879945.0,-9847107.0,0.11,0.22,1.03,10.67,0.1419231162,0.05825594945,1.871539,0.6666969945,23.25525,36.0
BIC,FR0000120966,BB.PA,Euronext Paris,314195000.0,214378000.0,0.15,0.18,0.06,6.09,0.176737,0.1715136512,6.99,0.02592369089,38.378249999999994,198603000.0,203727000.0,0.14,0.11,0.06,10.38,0.1061484991,0.08890252697,4.46,0.3943975987,54.3715,226515000.0,248702000.0,0.14,0.12,0.08,9.88,0.1208278061,0.1000798819,5.24,0.02377294669,55.66175,212012000.0,270589000.0,0.14,0.12,0.19,11.27,0.1070563757,0.09651671762,5.1,0.08719081603,59.353,48.8
GALENICA,CH0360674466,GALE.SW,Euronext Global Equity Market,167680000.0,273022000.0,0.05,0.14,0.18,16.88,0.1403938999,0.04372725853,3.38,0.1745042999,59.24975,165132000.0,167075000.0,0.05,0.13,0.19,19.21,0.1298145994,0.04601756299,3.32,0.1326749252,68.39225,285367000.0,149336000.0,0.05,0.19,0.16,11.77,0.1180832729,0.0761789007,5.72,-0.01932020382,67.9405,182951000.0,192340000.0,0.05,0.12,0.15,19.5,0.1256097447,0.04665830673,3.67,0.04740635935,72.466,93.3
VIVENDI,FR0000127771,VIV.PA,Euronext Global Equity Market,24692000000.0,1199000000.0,0.06,1.3,0.27,0.45,-0.00970884225,2.832625903,22.87,0.1866310073,10.77275,-1010000000.0,363000000.0,0.06,-0.06,0.25,-9.67,-0.01714530647,-0.1052631579,-0.98,-0.2391252793,8.435,405000000.0,946000000.0,-0.47,0.02,0.53,21.54,0.008975632939,1.298076923,0.4,0.09443519515,9.203,-6004000000.0,1837000000.0,-0.46,-1.31,0.59,-1.58,-0.009428097804,-20.21548822,-5.96,-0.7276559637,3.90325,2.40925
CATERING INTL SCES,FR0000064446,ALCIS.PA,Euronext Growth Paris,5103000.0,10871000.0,0.04,0.09,0.63,17.79,0.09050238191,0.01885154455,0.63,0.3429949856,12.75325,8843000.0,10705000.0,0.04,0.14,0.5,8.47,0.1271245517,0.02714791824,1.1,-0.2706522808,9.24825,3189000.0,-5826000.0,0.02,0.05,0.29,22.6,0.06501098645,0.00977702017,0.4,-0.06927986221,8.494250000000001,4868000.0,8074000.0,0.04,0.08,0.59,14.09,0.1490412143,0.01151243831,0.61,0.06922308664,8.52,12.9625
NAPATECH,DK0060520450,NAPA.OL,Oslo Børs,40228000.0,-20664000.0,0.16,0.3,0.12,37.78,0.1970806761,0.2058003489,0.47,-0.02799375321,13.005,-48259000.0,-56704000.0,-0.29,-0.55,0.55,-20.23,-0.2449424433,-0.3042275008,-0.58,-0.04834252979,13.68,-32016000.0,-19475000.0,-0.18,-0.29,0.47,-31.09,-0.1962338699,-0.1752630369,-0.36,-0.02092673622,13.125,-111257000.0,-113984000.0,-0.99,-0.73,0.34,-23.18,-0.5555604766,-0.9557504639,-1.15,0.9245283019,23.35,31.225
SPIE,FR0012757854,SPIE.PA,Euronext Paris,169099000.0,448976000.0,0.05,0.1,1.5,17.17,0.05516451615,0.02417710499,1.05,0.3237388706,20.363,151539000.0,511543000.0,0.05,0.08,1.39,22.07,0.04832686358,0.0186767565,0.92,0.08285745127,22.528,238514000.0,651657000.0,0.05,0.12,1.29,17.74,0.07509521118,0.02733568892,1.44,0.1829854525,27.07275,273175000.0,831970000.0,0.05,0.13,1.32,20.02,0.08130442373,0.02753860193,1.62,0.0913462364,29.23025,47.29
